Date,Close,High,Low,Open,Volume,Ticker,Returns
2010-10-12,8.99402141571045,9.022943698370975,8.81175440030574,8.899724734459442,558544000,AAPL,0.0107667835312657
2010-10-13,9.04222297668457,9.097053186564004,9.031979669872435,9.044030619063184,630092400,AAPL,0.005359289103973541
2010-10-14,9.107599258422852,9.112418834206235,9.050056371390692,9.088920284943567,435296400,AAPL,0.007230111655823324
2010-10-15,9.482073783874512,9.489906902186634,9.185928494909714,9.262148750388855,922194000,AAPL,0.041116710872554085
2010-10-18,9.58028507232666,9.610410834105105,9.468514538140269,9.594444534328968,1093010800,AAPL,0.010357574797526858
2010-10-19,9.323905944824219,9.452847867644644,9.038606595335166,9.14043469023518,1232784000,AAPL,-0.026761116769167037
2010-10-20,9.355240821838379,9.467312260850601,9.24497783007655,9.309147137627633,721624400,AAPL,0.0033607028212843115
2010-10-21,9.324809074401855,9.48206990146994,9.24286424839661,9.410368379832612,551460000,AAPL,-0.0032529090395497784
2010-10-22,9.263051986694336,9.340477329046285,9.227804164750623,9.311254177615787,372778000,AAPL,-0.0066228795908597204
2010-10-25,9.304323196411133,9.387472319109236,9.292272249149477,9.311855440684223,392462000,AAPL,0.0044554656258088965
2010-10-26,9.280525207519531,9.331439260815436,9.208220317314556,9.244975712107278,392929600,AAPL,-0.0025577345486860192
2010-10-27,9.273898124694824,9.336259781493743,9.206715283293475,9.268475197045067,399002800,AAPL,-0.0007140848902966734
2010-10-28,9.195868492126465,9.279017620278651,9.06511892363754,9.277510849537554,551051200,AAPL,-0.008413897966010553
2010-10-29,9.067530632019043,9.215151565603689,9.064216218220922,9.165442598856211,430511200,AAPL,-0.013956034736393286
2010-11-01,9.163932800292969,9.206712858236761,9.10428222079629,9.104884768154218,423889200,AAPL,0.010631579002723601
2010-11-02,9.319993019104004,9.344998344231007,9.248894810134491,9.248894810134491,433930000,AAPL,0.01702983011901238
2010-11-03,9.423627853393555,9.42603804353452,9.29498677026219,9.38054610685846,508348400,AAPL,0.011119625741899286
2010-11-04,9.588421821594238,9.645963909531345,9.490810721298738,9.503464220643927,642488000,AAPL,0.017487317067740538
2010-11-05,9.554076194763184,9.627585388356232,9.542628595559574,9.579985739917834,361253200,AAPL,-0.0035819895567906768
2010-11-08,9.598963737487793,9.633609008912211,9.542927629506107,9.556183673311697,281758400,AAPL,0.004698260910794616
2010-11-09,9.522443771362305,9.679705469028274,9.47484412233963,9.67217322217943,383544000,AAPL,-0.007971690300969336
2010-11-10,9.58119010925293,9.60348356287903,9.446221879056207,9.539313459119175,384227200,AAPL,0.0061692501737105054
2010-11-11,9.539613723754883,9.592335412462985,9.467308843087837,9.489903967458329,361284000,AAPL,-0.0043393759046587155
2010-11-12,9.27992057800293,9.53509335680775,9.147364178362444,9.52003047696027,795846800,AAPL,-0.02722260599559534
2010-11-15,9.25009822845459,9.35554163420244,9.226900550474967,9.292878299185633,403606000,AAPL,-0.003213642756709656
2010-11-16,9.085904121398926,9.266965161790331,9.017516209053497,9.210327324115145,657650000,AAPL,-0.017750525778264747
2010-11-17,9.053071022033691,9.158212763527668,8.970523609036924,9.074159383752194,479449600,AAPL,-0.003613630402274026
2010-11-18,9.291975021362305,9.32933216805318,9.179301838159745,9.194665595239279,494491200,AAPL,0.026389277047220716
2010-11-19,9.240758895874023,9.291070407245705,9.19587031219912,9.278116037760284,384843200,AAPL,-0.005511866462246773
2010-11-22,9.440499305725098,9.440499305725098,9.214850479927465,9.23925244871439,393075200,AAPL,0.02161515218628396
2010-11-23,9.301012992858887,9.391996881390101,9.235638585551945,9.352831285065301,519447600,AAPL,-0.014775310960684074
2010-11-24,9.483882904052734,9.501959333742985,9.391997202103882,9.399527841103902,413725200,AAPL,0.019661289725565467
2010-11-26,9.48990535736084,9.571247656114267,9.427844577467718,9.451945671573856,237585600,AAPL,0.0006350197876792141
2010-11-29,9.546242713928223,9.564619205610635,9.380847048563023,9.504968613229634,445785200,AAPL,0.005936556208506749
2010-11-30,9.373917579650879,9.470624434381545,9.36548191533529,9.445919988885887,501858000,AAPL,-0.0180516187825307
2010-12-01,9.532083511352539,9.57275426120807,9.489905990500898,9.498039979578143,461750800,AAPL,0.016872980838343432
2010-12-02,9.584803581237793,9.610410639123778,9.486589963631985,9.566124611772345,462837200,AAPL,0.00553080235002823
2010-12-03,9.563413619995117,9.599866531383245,9.530274317108029,9.550459252990438,342092800,AAPL,-0.002231653581774684
2010-12-06,9.645055770874023,9.710731816876072,9.592935832261587,9.599563852484897,448481600,AAPL,0.008536925633772618
2010-12-07,9.586615562438965,9.760747013647716,9.583904500136992,9.75502401744112,391454000,AAPL,-0.006059084553096672
2010-12-08,9.670968055725098,9.671269731742132,9.553474498488281,9.629393078230944,321935600,AAPL,0.008798985704259632
2010-12-09,9.63331127166748,9.71585788517884,9.611017008922715,9.70471196051068,294151200,AAPL,-0.0038937967575360943
2010-12-10,9.65740966796875,9.672171678822272,9.598360820085412,9.62999416018253,262511200,AAPL,0.002501569358829503
2010-12-13,9.690847396850586,9.792977961006345,9.67066326831058,9.772190480676581,439815600,AAPL,0.00346239105841617
2010-12-14,9.649274826049805,9.717060204062667,9.610410919713525,9.69265743579927,351008000,AAPL,-0.00428987983179796
2010-12-15,9.651384353637695,9.730918201356463,9.616135731054925,9.640537695378532,417312000,AAPL,0.00021862032390207453
2010-12-16,9.678197860717773,9.719170287405312,9.643552585193525,9.673377480581673,322030800,AAPL,0.00277820321910327
2010-12-17,9.658913612365723,9.694463098399655,9.647465213729177,9.689642720026374,386929200,AAPL,-0.0019925453715223806
2010-12-20,9.707122802734375,9.738455284805456,9.587219021917692,9.688745499139024,385610400,AAPL,0.0049911607353991805
2010-12-21,9.767071723937988,9.772795523182715,9.702299876265581,9.730919676958539,256354000,AAPL,0.006175766230826607
2010-12-22,9.79599380493164,9.812865136648508,9.747489932949707,9.771892706948346,265921600,AAPL,0.0029611824107698137
2010-12-23,9.74899959564209,9.795695838790184,9.736045221466199,9.791177132974747,223157200,AAPL,-0.004797288588105464
2010-12-27,9.781534194946289,9.804431005861257,9.686334078760973,9.726403095627418,249816000,AAPL,0.003337224397746752
2010-12-28,9.805331230163574,9.84118159434821,9.792979410495438,9.81858646871196,175924000,AAPL,0.0024328530415587135
2010-12-29,9.799911499023438,9.834858455723307,9.79418689452823,9.827928756015366,163139200,AAPL,-0.0005527331013015502
2010-12-30,9.750802040100098,9.806535665163986,9.732424746061998,9.805632246270413,157494400,AAPL,-0.00501121453272646
2010-12-31,9.717666625976562,9.745383013864434,9.68000779946488,9.729415903110697,193508000,AAPL,-0.0033982244729475752
2011-01-03,9.928851127624512,9.94963861290765,9.786352272433202,9.810453366535274,445138400,AAPL,0.02173201754868037
2011-01-04,9.980671882629395,10.017124806563512,9.8860735161929,10.015317163721944,309080800,AAPL,0.005219209588177343
2011-01-05,10.0623140335083,10.072557342704465,9.92674404143675,9.928250812670898,255519600,AAPL,0.008180025537258384
2011-01-06,10.05417537689209,10.099967360619557,10.029170067342164,10.084000260148336,300428800,AAPL,-0.0008088255434195446
2011-01-07,10.126184463500977,10.133113359477171,9.999049318430274,10.062014343295107,311931200,AAPL,0.0071621076726380295
2011-01-10,10.31688404083252,10.34038259019298,10.157815514177488,10.207825350568898,448560000,AAPL,0.018832323074787327
2011-01-11,10.29248332977295,10.39250301477454,10.227108121040912,10.39009362881315,444108000,AAPL,-0.002365124097837734
2011-01-12,10.37623119354248,10.37653286949279,10.30332536774867,10.340984179977609,302590400,AAPL,0.008136798582638827
2011-01-13,10.414191246032715,10.44311352376489,10.359060165278832,10.39852581673035,296780400,AAPL,0.003658366104434707
2011-01-14,10.498546600341797,10.498546600341797,10.376835229054267,10.420518714005977,308840000,AAPL,0.008100038910003438
2011-01-18,10.262656211853027,10.386476922244816,9.821300171270845,9.927346130524958,1880998000,AAPL,-0.022468861402309748
2011-01-19,10.20812702178955,10.50216297806734,10.149078972414335,10.494630731659981,1135612800,AAPL,-0.00531336029755114
2011-01-20,10.022541999816895,10.191853760076707,9.945417558315695,10.135516797123447,764789200,AAPL,-0.01818012467679131
2011-01-21,9.842992782592773,10.088826583106808,9.840280916036717,10.055385592045178,754401200,AAPL,-0.017914538769446042
2011-01-24,10.166254043579102,10.166254043579102,9.842994038459983,9.847513548473568,574683200,AAPL,0.03284176552054485
2011-01-25,10.28525161743164,10.286457517077029,10.079486845184631,10.132510228458235,546868000,AAPL,0.011705154459296319
2011-01-26,10.359062194824219,10.411783900565544,10.288264866428142,10.332249230158107,506875600,AAPL,0.007176351161646055
2011-01-27,10.339780807495117,10.384368523847154,10.328333207969823,10.356953011252457,285026000,AAPL,-0.0018613062617517384
2011-01-28,10.125575065612793,10.37562737276009,10.04815055182297,10.368698480920976,592057200,AAPL,-0.020716661781364887
2011-01-31,10.222587585449219,10.24427929714892,10.071352173445298,10.116541630547632,377246800,AAPL,0.009580939275823264
2011-02-01,10.394612312316895,10.41329048364806,10.272599237649533,10.28223999935307,426633200,AAPL,0.016827904425346762
2011-02-02,10.37321949005127,10.401236739527384,10.350021815663776,10.377136450676623,258955200,AAPL,-0.0020580683168217595
2011-02-03,10.346709251403809,10.370811153499933,10.199389994953385,10.357555107347064,393797600,AAPL,-0.00255564231267702
2011-02-04,10.438901901245117,10.444927379356947,10.348823014647502,10.35273917318534,321840400,AAPL,0.008910335412082748
2011-02-07,10.600979804992676,10.642252302378608,10.473242133516276,10.480773575909211,485021600,AAPL,0.015526336513252081
2011-02-08,10.701001167297363,10.710641929937452,10.60911546402731,10.655209153695967,381040800,AAPL,0.009435105447288983
2011-02-09,10.790176391601562,10.815483393013052,10.691060118383133,10.700700076356108,482745200,AAPL,0.008333353385356235
2011-02-10,10.68111801147461,10.845610307877964,10.484088945287306,10.766979847939211,928550000,AAPL,-0.010107191594368903
2011-02-11,10.750706672668457,10.779326468671986,10.650987084934888,10.687440801938033,367572800,AAPL,0.006515110227139909
2011-02-14,10.820903778076172,10.82994118694383,10.74649116610809,10.748901356331295,310416400,AAPL,0.006529534061809894
2011-02-15,10.8425931930542,10.844702511443826,10.77179587616669,10.821203160002419,284174800,AAPL,0.0020043995790788305
2011-02-16,10.939906120300293,10.993229573718612,10.860672314644676,10.86970972451284,481157600,AAPL,0.008975060256658285
2011-02-17,10.794390678405762,10.853740395987167,10.740764759409132,10.762758143739298,530583200,AAPL,-0.013301342835521202
2011-02-18,10.561212539672852,10.830544869582893,10.52988006581471,10.806744642636886,816057200,AAPL,-0.021601787973024256
2011-02-22,10.201196670532227,10.40575712059915,10.174384513696138,10.307845163789157,872555600,AAPL,-0.034088497678484986
2011-02-23,10.322006225585938,10.38286111387923,10.201197454669032,10.206018639471157,671854400,AAPL,0.011842684633528222
2011-02-24,10.329840660095215,10.39822861340401,10.193969781679863,10.364185877018075,499900800,AAPL,0.0007590030792519187
2011-02-25,10.488908767700195,10.497042757971485,10.387683185478247,10.401540975648679,380018800,AAPL,0.015398892668254893
2011-02-28,10.641046524047852,10.6964792838187,10.57808151846772,10.581696803383549,403074000,AAPL,0.01450463148427339
2011-03-01,10.523550987243652,10.716663010071313,10.474444579395897,10.709131569583278,456136800,AAPL,-0.011041727572440263
2011-03-02,10.608209609985352,10.67539245760429,10.496138174926417,10.543136081104521,602590800,AAPL,0.008044682146199467
2011-03-03,10.83234977722168,10.839278670340734,10.722688559814962,10.760949918880955,500788400,AAPL,0.021128934615446182
2011-03-04,10.845606803894043,10.854343340071422,10.77782141947027,10.847715317827829,453266800,AAPL,0.0012238366508658949
2011-03-07,10.705822944641113,10.895922318872058,10.583809851378904,10.887787522710235,546123200,AAPL,-0.012888523600426027
2011-03-08,10.717870712280273,10.767278808091204,10.612125625902571,10.692262843028217,356316800,AAPL,0.0011253471780223734
2011-03-09,10.618751525878906,10.687742001503224,10.562415351045997,10.685632683214918,453306000,AAPL,-0.009248029675129277
2011-03-10,10.444022178649902,10.537415471709464,10.390697909051795,10.517832267442635,507539200,AAPL,-0.016454791959598203
2011-03-11,10.604290962219238,10.614233397817532,10.39370665267198,10.403647479331752,471080400,AAPL,0.015345503947412409
2011-03-14,10.651591300964355,10.739561629917704,10.58380671615924,10.640142898088001,435957200,AAPL,0.0044604904668910095
2011-03-15,10.406661033630371,10.479265993472636,10.246085751039898,10.306338889832013,721081200,AAPL,-0.02299471134531883
2011-03-16,9.942107200622559,10.333453364546168,9.829132357243388,10.303326793276344,1162011200,AAPL,-0.04464004655350562
2011-03-17,10.081592559814453,10.23132196178916,9.961688046078699,10.147569485938993,659422400,AAPL,0.014029758116383961
2011-03-18,9.961991310119629,10.188845221330046,9.941806370524958,10.156609331389507,753214000,AAPL,-0.011863329031125414
2011-03-21,10.22198486328125,10.235240104624163,10.100272674231293,10.12226606156357,409402000,AAPL,0.026098552494972838
2011-03-22,10.279224395751953,10.322005267233353,10.217163613668186,10.320197624776391,325922800,AAPL,0.0055996495041110705
2011-03-23,10.218671798706055,10.24970179180732,10.121060701461028,10.221382860532023,372996400,AAPL,-0.0058907748984371455
2011-03-24,10.392803192138672,10.42383398722612,10.208729349110149,10.298808192299083,404712000,AAPL,0.017040511415061355
2011-03-25,10.590734481811523,10.606399911187845,10.454561170254015,10.486194509438308,448910000,AAPL,0.019045033954128154
2011-03-28,10.557598114013672,10.674490752895187,10.557598114013672,10.639242116483027,309355200,AAPL,-0.0031288073414322826
2011-03-29,10.573260307312012,10.573260307312012,10.425640207201182,10.473842393350722,352900800,AAPL,0.001483499668125221
2011-03-30,10.50306510925293,10.570851296260566,10.467214742090883,10.563619922272153,329406000,AAPL,-0.006638935959094705
2011-03-31,10.499452590942383,10.538315702666239,10.425642524481399,10.434679933599902,274019200,AAPL,-0.00034394895899148015
2011-04-01,10.380448341369629,10.592239324972473,10.342488660161568,10.577778992040779,418661600,AAPL,-0.0113343289606751
2011-04-04,10.278923034667969,10.381655364905662,10.194869675595871,10.372918829014436,460084800,AAPL,-0.009780435619244576
2011-04-05,10.209630966186523,10.310856518409908,10.122564875968589,10.152390570750253,482731200,AAPL,-0.00674117981501976
2011-04-06,10.184025764465332,10.360568180690883,10.156911928198332,10.2798292194618,402539200,AAPL,-0.002507945860726335
2011-04-07,10.18523120880127,10.256027729694397,10.123470487674876,10.185832951876902,373447200,AAPL,0.00011836619072025378
2011-04-08,10.094245910644531,10.247590606888183,10.06080573598209,10.240661713884727,377535200,AAPL,-0.00893306163517582
2011-04-11,9.965909004211426,10.112624910882122,9.942410453777976,10.064121038876506,398946800,AAPL,-0.012713867639956411
2011-04-12,10.014107704162598,10.054175893098579,9.947828305318128,9.956564838974938,425639200,AAPL,0.0048363576198422464
2011-04-13,10.126481056213379,10.126781927662844,10.01772326745366,10.09304007952132,346220000,AAPL,0.011221504238871916
2011-04-14,10.01470947265625,10.122563026735655,10.003864425646192,10.086410992941056,301800800,AAPL,-0.011037554204335165
2011-04-15,9.86528491973877,10.051468089199782,9.845401655180108,10.041224780912623,453605600,AAPL,-0.014920508011287081
2011-04-18,9.997539520263672,10.008987921616292,9.645358988737453,9.82431155595602,609898800,AAPL,0.01340605989597754
2011-04-19,10.178604125976562,10.182218607110986,9.993324358891648,10.035201014901535,419378400,AAPL,0.018110916725650128
2011-04-20,10.315679550170898,10.416302580852765,10.288264842467216,10.348818862018586,700666400,AAPL,0.013467015957965067
2011-04-21,10.565428733825684,10.698890195326987,10.49975266236393,10.694973234169364,753810400,AAPL,0.024210638033114185
2011-04-25,10.635019302368164,10.657313555687248,10.553375338133069,10.554581237376215,266546000,AAPL,0.00658662987519687
2011-04-26,10.556998252868652,10.694676799707734,10.524762349055509,10.65340348371529,338800000,AAPL,-0.0073362395761837895
2011-04-27,10.548860549926758,10.61513998262592,10.456974854949692,10.611825568532769,356213200,AAPL,-0.0007708349236188461
2011-04-28,10.446428298950195,10.536807202117881,10.409372031556492,10.429556969688516,360959200,AAPL,-0.009710266856951977
2011-04-29,10.548256874084473,10.663340228749718,10.44401776548464,10.447332178970507,1006345200,AAPL,0.00974769291667954
2011-05-02,10.432273864746094,10.558504815417018,10.40877530460348,10.536512222565984,442713600,AAPL,-0.010995466902529838
2011-05-03,10.490111351013184,10.541025407633745,10.412384333101352,10.4837850045507,313348000,AAPL,0.005544092018379798
2011-05-04,10.531384468078613,10.599470719708698,10.450343044282748,10.491918013081033,389250400,AAPL,0.003934478451598444
2011-05-05,10.446428298950195,10.572960050535768,10.425339137373095,10.496136454351646,335969200,AAPL,-0.00806695163261073
2011-05-06,10.443717956542969,10.544340985909852,10.430161038643298,10.535001900940872,280134400,AAPL,-0.00025945158763007736
2011-05-09,10.472038269042969,10.520241275855183,10.439802372483076,10.479870583906763,204747200,AAPL,0.0027117079011367284
2011-05-10,10.52777099609375,10.535001566602604,10.443717625101685,10.510899664906422,282091600,AAPL,0.005322051506967407
2011-05-11,10.46088981628418,10.544341450528764,10.40093834244402,10.514817423182388,336000000,AAPL,-0.006352833836752891
2011-05-12,10.441007614135742,10.457578076730863,10.311463891847541,10.427451498726946,322000000,AAPL,-0.0019006224611493039
2011-05-13,10.258134841918945,10.431362799261471,10.253616138538153,10.413588857211401,326116000,AAPL,-0.01751485862046598
2011-05-16,10.04122257232666,10.279826521365333,10.020133412844638,10.218970841512709,449775200,AAPL,-0.021145390749387816
2011-05-17,10.126785278320312,10.126785278320312,9.963799781447443,10.002061149743447,452334400,AAPL,0.008521144250846602
2011-05-18,10.239156723022461,10.274706222041177,10.12256659417466,10.13672605858354,334776400,AAPL,0.011096457722147735
2011-05-19,10.259040832519531,10.315678690383857,10.203004717705069,10.305737058552038,261170000,AAPL,0.0019419674915572838
2011-05-20,10.099069595336914,10.271695865264764,10.093044119244757,10.229819208658986,337968400,AAPL,-0.015593196264073073
2011-05-23,10.074365615844727,10.121966074735786,9.924335276460797,9.940904934256626,383600000,AAPL,-0.0024461639024246917
2011-05-24,10.007784843444824,10.119555404843057,9.982176974335598,10.107504453622392,321927200,AAPL,-0.00660892952854375
2011-05-25,10.146066665649414,10.199692598219062,10.027668876481425,10.04514195262023,294224000,AAPL,0.013817425570970876
2011-05-26,10.09244155883789,10.149381101132423,10.075269354231734,10.12166471561308,222560800,AAPL,-0.005285309921437498
2011-05-27,10.165044784545898,10.171672807097838,10.071652334721927,10.08641434635296,203599200,AAPL,0.007193821761041441
2011-05-31,10.47896671295166,10.47896671295166,10.273201126995232,10.276214669539911,417754400,AAPL,0.030882493393735277
2011-06-01,10.40907096862793,10.608509367330328,10.383163034674443,10.510297341221229,554682800,AAPL,-0.00667009889795156
2011-06-02,10.426841735839844,10.483480375597047,10.372614089667646,10.438892681419887,338783200,AAPL,0.0017072385485192854
2011-06-03,10.346709251403809,10.403648788401856,10.303628308111032,10.338876937691932,313250000,AAPL,-0.007685211540192305
2011-06-06,10.184025764465332,10.455467412094777,10.177096869622948,10.414796657694273,461941200,AAPL,-0.015723210441658475
2011-06-07,10.003263473510742,10.189446612885922,9.999045641368188,10.187940646498195,529785200,AAPL,-0.017749590892171097
2011-06-08,10.009291648864746,10.08641613420108,9.961391124922102,9.99543385826911,333723600,AAPL,0.0006026208716751746
2011-06-09,9.986695289611816,10.05237135697572,9.964401032518323,10.039717859706437,275088800,AAPL,-0.0022575382999747706
2011-06-10,9.818285942077637,9.991815579874473,9.806535864937532,9.958374599685714,433955200,AAPL,-0.016863370980123915
2011-06-13,9.839374542236328,9.890891142167792,9.793280869319107,9.857450161147913,329473200,AAPL,0.002147890200295821
